dist,dx,dy,goal,player,shot,team,x,y
10.05749278,-7.875,-6.256,FALSE,Nemanja VidiÄ‡,TRUE,Man. United,7.875,36.244
18.8409262,-18.69,-2.38,FALSE,Robin van Persie,TRUE,Man. United,18.69,35.904
10.9750415,-7.56,-7.956,FALSE,Nani,TRUE,Man. United,7.56,39.78
6.437827662,-2.835,-5.78,FALSE,Patrice Evra,TRUE,Man. United,2.835,43.928
21.18399795,19.845,-7.412,FALSE,Burak YÄ±lmaz,TRUE,Galatasaray,85.155,42.636
20.30438595,15.435,13.192,FALSE,Emre Ã‡olak,TRUE,Galatasaray,89.565,22.78
11.55320233,11.55,-0.272,FALSE,Felipe Melo,TRUE,Galatasaray,93.45,36.856
15.48538989,-9.03,-12.58,FALSE,Javier HernÃ¡ndez,TRUE,Man. United,9.03,42.16
16.39375845,-9.45,-13.396,FALSE,Javier HernÃ¡ndez,TRUE,Man. United,9.45,45.832
13.05542374,-6.195,-11.492,FALSE,Javier HernÃ¡ndez,TRUE,Man. United,6.195,43.656
8.831728313,8.505,2.38,FALSE,IonuÅ£ Rada,TRUE,CFR Cluj,96.495,30.804
10.57718318,-10.29,-2.448,FALSE,Paulo VinÃ_cius,TRUE,Braga,10.29,41.752
27.95986702,27.93,-1.292,FALSE,Pantelis Kapetanos,TRUE,CFR Cluj,77.07,31.892
17.31924736,17.115,2.652,TRUE,Rafael Bastos,TRUE,CFR Cluj,87.885,28.084
9.136630944,-4.725,7.82,FALSE,MossorÃ_,TRUE,Braga,4.725,21.216
6.782877339,-5.145,4.42,FALSE,Ã‰der,TRUE,Braga,5.145,31.008
18.50785306,-14.175,-11.9,FALSE,Ã‰der,TRUE,Braga,14.175,48.552
21.41060195,-21.21,-2.924,FALSE,Hugo Viana,TRUE,Braga,21.21,37.196
29.29531568,29.295,0.136,FALSE,Camora,TRUE,CFR Cluj,75.705,32.368
12.15134663,12.075,-1.36,FALSE,Pantelis Kapetanos,TRUE,CFR Cluj,92.925,39.644
16.21768122,9.24,13.328,TRUE,Rafael Bastos,TRUE,CFR Cluj,95.76,23.46
26.3576197,-25.41,-7.004,FALSE,Hugo Viana,TRUE,Braga,25.41,35.7
17.38125899,-10.29,14.008,FALSE,Ã‰der,TRUE,Braga,10.29,22.236
24.31852923,-22.26,-9.792,FALSE,Ismaily,TRUE,Braga,22.26,44.2
6.560941701,6.51,-0.816,FALSE,RÃºben Micael,TRUE,Braga,98.49,34.34
27.97629713,22.575,-16.524,FALSE,MossorÃ_,TRUE,Braga,82.425,45.424
28.30082656,21,-18.972,FALSE,Leandro Salino,TRUE,Braga,84,47.26
25.77207791,22.68,12.24,FALSE,RÃºben Micael,TRUE,Braga,82.32,18.904
24.74337641,24.57,2.924,FALSE,MossorÃ_,TRUE,Braga,80.43,28.968
12.03578867,11.025,4.828,FALSE,ZÃ© Luis,TRUE,Braga,93.975,35.088
5.864386157,5.775,1.02,FALSE,Ã‰der,TRUE,Braga,99.225,34.272
24.96301282,24.885,-1.972,FALSE,CustÃ_dio,TRUE,Braga,80.115,40.052
21.60877343,20.895,5.508,FALSE,RÃºben Micael,TRUE,Braga,84.105,30.328
3.796599004,3.57,-1.292,FALSE,CustÃ_dio,TRUE,Braga,101.43,34.612
14.40125883,-12.18,7.684,FALSE,Kim KÃ_llstrÃ¶m,TRUE,Spartak Moskva,12.18,26.384
11.13169816,5.88,-9.452,TRUE,Gary Hooper,TRUE,Celtic,99.12,40.324
26.9088161,-25.62,8.228,FALSE,Aiden McGeady,TRUE,Spartak Moskva,25.62,24.616
23.94154515,23.94,-0.272,FALSE,Kris Commons,TRUE,Celtic,81.06,33.32
11.87674303,-8.295,8.5,FALSE,Emmanuel Emenike,TRUE,Spartak Moskva,8.295,27.676
33.71528816,33.18,5.984,FALSE,Charlie Mulgrew,TRUE,Celtic,71.82,23.8
13.59615126,13.335,2.652,FALSE,Giorgos Samaras,TRUE,Celtic,91.665,31.076
22.97194378,-21.525,-8.024,FALSE,Nicolas Pareja,TRUE,Spartak Moskva,21.525,39.372
6.099483585,-6.09,0.34,TRUE,Emmanuel Emenike,TRUE,Spartak Moskva,6.09,31.076
25.26642121,23.205,-9.996,FALSE,Ari,TRUE,Spartak Moskva,81.795,41.616
3.15,3.15,0,TRUE,Emmanuel Emenike,TRUE,Spartak Moskva,101.85,36.992
11.37326026,-11.235,1.768,FALSE,Efe Ambrose,TRUE,Celtic,11.235,34.612
3.774,-3.57,-1.224,FALSE,Dmitri Kombarov,TRUE,Spartak Moskva,3.57,33.864
30.45030371,-30.45,0.136,FALSE,Joe Ledley,TRUE,Celtic,30.45,31.824
11.02835477,-11.025,0.272,FALSE,Efe Ambrose,TRUE,Celtic,11.025,34
21.99059892,-11.235,18.904,FALSE,Gary Hooper,TRUE,Celtic,11.235,16.66
11.70387667,-11.445,2.448,TRUE,Giorgos Samaras,TRUE,Celtic,11.445,34.34
9.748050267,9.03,3.672,FALSE,IonuÅ£ Rada,TRUE,CFR Cluj,95.97,25.16
13.20949662,11.025,-7.276,TRUE,Pantelis Kapetanos,TRUE,CFR Cluj,93.975,39.44
24.77377331,19.95,-14.688,FALSE,MatÃ_as Aguirregaray,TRUE,CFR Cluj,85.05,53.244
24.33368285,-22.155,10.064,FALSE,Wayne Rooney,TRUE,Man. United,22.155,27.132
11.42957676,-8.925,7.14,FALSE,Rio Ferdinand,TRUE,Man. United,8.925,25.432
23.37968563,-22.89,-4.76,FALSE,Anderson,TRUE,Man. United,22.89,34.136
14.37744358,-12.81,-6.528,FALSE,Robin van Persie,TRUE,Man. United,12.81,35.156
9.419333787,-7.875,5.168,TRUE,Robin van Persie,TRUE,Man. United,7.875,30.532
20.49472676,-20.265,-3.06,FALSE,Javier HernÃ¡ndez,TRUE,Man. United,20.265,37.196
16.05613929,-8.085,-13.872,FALSE,Robin van Persie,TRUE,Man. United,8.085,45.22
22.53602485,-21.42,-7.004,FALSE,Wayne Rooney,TRUE,Man. United,21.42,46.512
37.43706347,33.285,-17.136,FALSE,Gabriel MureÅŸan,TRUE,CFR Cluj,71.715,45.696
18.86223107,-14.175,-12.444,FALSE,Wayne Rooney,TRUE,Man. United,14.175,41.004
31.97275865,-31.92,-1.836,FALSE,Wayne Rooney,TRUE,Man. United,31.92,36.176
26.48137234,26.355,2.584,FALSE,Wayne Rooney,TRUE,Man. United,78.645,38.76
17.27113673,17.01,-2.992,FALSE,Anderson,TRUE,Man. United,87.99,32.164
12.35473691,9.03,-8.432,TRUE,Robin van Persie,TRUE,Man. United,95.97,39.304
17.05415199,-10.29,13.6,FALSE,Pantelis Kapetanos,TRUE,CFR Cluj,10.29,26.656
7.65780543,-6.72,-3.672,FALSE,CadÃº,TRUE,CFR Cluj,6.72,37.468
33.59296807,-29.4,16.252,FALSE,Viorel NicoarÄƒ,TRUE,CFR Cluj,29.4,25.908
9.282,-3.57,8.568,FALSE,Rafael Bastos,TRUE,CFR Cluj,3.57,27.948
14.84401576,-7.77,-12.648,FALSE,CustÃ_dio,TRUE,Braga,7.77,42.432
27.1716305,23.94,12.852,FALSE,Emre Ã‡olak,TRUE,Galatasaray,81.06,23.052
7.986724047,7.665,-2.244,FALSE,Burak YÄ±lmaz,TRUE,Galatasaray,97.335,34.884
17.28874087,-13.545,-10.744,FALSE,Ruben Amorim,TRUE,Braga,13.545,43.928
10.09993074,-7.875,6.324,TRUE,RÃºben Micael,TRUE,Braga,7.875,29.24
7.986724047,-7.665,2.244,FALSE,Ã‰der,TRUE,Braga,7.665,31.824
11.15529583,-11.025,1.7,FALSE,Paulo VinÃ_cius,TRUE,Braga,11.025,34
13.81343697,13.335,-3.604,FALSE,Burak YÄ±lmaz,TRUE,Galatasaray,91.665,33.116
7.022953866,-5.565,4.284,FALSE,Semih Kaya,TRUE,Galatasaray,5.565,25.16
31.91761584,-25.515,19.176,FALSE,AydÄ±n YÄ±lmaz,TRUE,Galatasaray,25.515,19.516
21.68316511,-13.545,16.932,FALSE,Burak YÄ±lmaz,TRUE,Galatasaray,13.545,19.176
33.05271791,-28.665,-16.456,FALSE,Emre Ã‡olak,TRUE,Galatasaray,28.665,46.24
8.467436507,-8.085,2.516,FALSE,Burak YÄ±lmaz,TRUE,Galatasaray,8.085,30.736
10.43318475,-8.4,-6.188,FALSE,Umut Bulut,TRUE,Galatasaray,8.4,36.176
29.19946,25.62,14.008,FALSE,Ruben Amorim,TRUE,Braga,79.38,24.072
5.991177597,-5.985,0.272,FALSE,Johan Elmander,TRUE,Galatasaray,5.985,38.08
18.17754318,-9.03,15.776,FALSE,Burak YÄ±lmaz,TRUE,Galatasaray,9.03,22.576
8.022174331,6.825,4.216,TRUE,Alan,TRUE,Braga,98.175,27.404
5.121415429,-1.26,4.964,FALSE,Henrik Mkhitaryan,TRUE,Shakhtar Donetsk,1.26,30.532
29.84510975,-29.82,1.224,FALSE,Fernandinho,TRUE,Shakhtar Donetsk,29.82,28.56
15.61439451,3.99,-15.096,FALSE,Claudio Marchisio,TRUE,Juventus,101.01,50.592
5.67,-5.67,0,FALSE,Willian,TRUE,Shakhtar Donetsk,19.32,41.888
12.54260742,-11.235,5.576,TRUE,Alex Teixeira,TRUE,Shakhtar Donetsk,11.235,28.764
13.25514074,13.23,-0.816,TRUE,Leonardo Bonucci,TRUE,Juventus,91.77,37.332
21.5974871,21.525,1.768,FALSE,Alessandro Matri,TRUE,Juventus,83.475,31.892
26.63849472,26.355,3.876,FALSE,Claudio Marchisio,TRUE,Juventus,78.645,28.084
11.76360557,10.5,5.304,FALSE,Leonardo Bonucci,TRUE,Juventus,94.5,25.772
22.87519888,-21.21,8.568,FALSE,Mirko VuÄçiniÄ‡,TRUE,Juventus,21.21,26.996
28.38275173,-25.83,-11.764,FALSE,Giorgio Chiellini,TRUE,Juventus,25.83,43.52
20.13426991,16.485,11.56,FALSE,Willian,TRUE,Shakhtar Donetsk,88.515,26.656
2.176,0,-2.176,FALSE,Alessandro Matri,TRUE,Juventus,0,36.652
22.70952049,-19.425,-11.764,FALSE,Sebastian Giovinco,TRUE,Juventus,19.425,44.812
29.93272498,29.925,0.68,FALSE,Darijo Srna,TRUE,Shakhtar Donetsk,75.075,34.884
19.20240613,18.375,-5.576,FALSE,Henrik Mkhitaryan,TRUE,Shakhtar Donetsk,86.625,35.564
30.77896431,-30.45,-4.488,FALSE,Andrea Pirlo,TRUE,Juventus,30.45,41.548
19.98720653,19.845,-2.38,FALSE,Willian,TRUE,Shakhtar Donetsk,85.155,40.324
20.98473388,13.44,-16.116,FALSE,Henrik Mkhitaryan,TRUE,Shakhtar Donetsk,91.56,45.832
15.44039148,-15.435,0.408,FALSE,Fabio Quagliarella,TRUE,Juventus,15.435,33.116
30.58230353,-30.555,1.292,FALSE,Stephan Lichtsteiner,TRUE,Juventus,30.555,28.152
10.14919351,-8.295,-5.848,FALSE,Oscar,TRUE,Chelsea,8.295,44.2
20.00946026,-18.27,8.16,FALSE,Frank Lampard,TRUE,Chelsea,18.27,27.268
27.56284037,27.195,4.488,FALSE,Joshua John,TRUE,NordsjÃ_lland,77.805,30.94
23.77847028,-16.695,16.932,FALSE,Fernando Torres,TRUE,Chelsea,16.695,18.836
16.08671654,-12.495,10.132,TRUE,Juan Mata,TRUE,Chelsea,12.495,22.576
26.1131351,23.415,11.56,FALSE,Patrick Mtiliga,TRUE,NordsjÃ_lland,81.585,21.352
18.54867006,-13.755,-12.444,FALSE,Fernando Torres,TRUE,Chelsea,13.755,43.656
27.7586357,-19.74,-19.516,FALSE,Joshua John,TRUE,NordsjÃ_lland,19.74,49.096
16.56548849,-15.225,-6.528,FALSE,Mikkel Beckmann,TRUE,NordsjÃ_lland,15.225,41.888
30.91315075,30.555,-4.692,FALSE,Gary Cahill,TRUE,Chelsea,74.445,40.052
24.95994623,-22.05,-11.696,FALSE,Nicolai Stokholm,TRUE,NordsjÃ_lland,22.05,47.124
20.5829794,-20.265,-3.604,FALSE,Mikkel Beckmann,TRUE,NordsjÃ_lland,20.265,33.184
18.26727788,-15.015,-10.404,FALSE,Joshua John,TRUE,NordsjÃ_lland,15.015,44.064
26.45579929,23.73,11.696,TRUE,David Luiz,TRUE,Chelsea,81.27,23.936
12.64623659,11.97,4.08,TRUE,Juan Mata,TRUE,Chelsea,93.03,31.008
19.60683618,17.325,9.18,FALSE,Frank Lampard,TRUE,Chelsea,87.675,26.248
4.306542,4.2,-0.952,TRUE,Ramires,TRUE,Chelsea,100.8,35.156
23.86840223,-23.625,-3.4,FALSE,Franck BÃ©ria,TRUE,LOSC,23.625,37.808
11.66252117,4.2,10.88,FALSE,Sofiane Feghouli,TRUE,Valencia,100.8,27.2
27.51134464,-27.51,0.272,FALSE,Franck BÃ©ria,TRUE,LOSC,27.51,34.204
23.37829508,-22.995,4.216,FALSE,Ryan Mendes,TRUE,LOSC,22.995,34
13.67188721,-12.39,5.78,FALSE,Florent Balmont,TRUE,LOSC,12.39,24.072
29.9232001,-23.94,17.952,FALSE,Dimitri Payet,TRUE,LOSC,23.94,19.108
29.9232001,-23.94,17.952,FALSE,Dimitri Payet,TRUE,LOSC,23.94,19.108
13.30027823,12.075,-5.576,TRUE,Jonas,TRUE,Valencia,92.925,36.244
15.912,0,15.912,FALSE,Dimitri Payet,TRUE,LOSC,0,21.964
18.92766874,16.59,9.112,FALSE,Dimitri Payet,TRUE,LOSC,88.41,22.508
20.94093888,20.685,3.264,FALSE,Dimitri Payet,TRUE,LOSC,84.315,26.384
8.531291168,-7.455,4.148,FALSE,Roberto Soldado,TRUE,Valencia,7.455,31.484
24.77383073,23.415,8.092,FALSE,Dimitri Payet,TRUE,LOSC,81.585,25.024
30.00751787,-26.355,-14.348,FALSE,AndrÃ©s Guardado,TRUE,Valencia,26.355,46.24
23.58000212,-6.09,22.78,TRUE,Jonas,TRUE,Valencia,6.09,7.82
27.16833664,-26.25,7.004,FALSE,Tino Costa,TRUE,Valencia,26.25,31.144
13.24410812,12.6,-4.08,FALSE,Edgar Olekhnovich,TRUE,BATE,92.4,39.44
14.5841695,-10.08,10.54,FALSE,Mario MandÅ_ukiÄ‡,TRUE,Bayern,10.08,29.172
31.21724165,-31.08,2.924,FALSE,Holger Badstuber,TRUE,Bayern,31.08,33.592
7.307279179,7.245,0.952,TRUE,Aleksandr Pavlov,TRUE,BATE,97.755,31.28
13.07071081,-7.035,11.016,FALSE,Thomas MÃ_ller,TRUE,Bayern,7.035,25.432
12.45322549,-12.285,2.04,FALSE,Mario MandÅ_ukiÄ‡,TRUE,Bayern,12.285,30.94
27.85059642,-26.565,8.364,FALSE,Aleksandr Volodko,TRUE,BATE,26.565,32.64
20.35450967,-16.8,11.492,FALSE,Edgar Olekhnovich,TRUE,BATE,16.8,25.092
13.02497601,-9.24,9.18,FALSE,Maksim Bordachev,TRUE,BATE,9.24,32.708
13.43959166,-13.02,-3.332,FALSE,Vitali Rodionov,TRUE,BATE,13.02,41.752
17.66187634,14.07,10.676,FALSE,Toni Kroos,TRUE,Bayern,90.93,22.304
14.54957044,-9.66,10.88,FALSE,Aleksandr Pavlov,TRUE,BATE,9.66,26.724
33.68208479,-31.71,-11.356,FALSE,Mikhail Sivakov,TRUE,BATE,31.71,37.196
23.17718922,22.05,7.14,FALSE,Xherdan Shaqiri,TRUE,Bayern,82.95,32.776
11.15397705,0.21,-11.152,FALSE,Thomas MÃ_ller,TRUE,Bayern,104.79,46.444
14.27356329,-7.455,-12.172,TRUE,Vitali Rodionov,TRUE,BATE,7.455,43.112
14.70080164,13.335,6.188,FALSE,Franck RibÃ©ry,TRUE,Bayern,91.665,25.092
10.21243012,10.185,0.748,FALSE,Franck RibÃ©ry,TRUE,Bayern,94.815,30.26
16.01474099,9.555,12.852,FALSE,Claudio Pizarro,TRUE,Bayern,95.445,25.84
21.40001311,14.385,15.844,TRUE,Franck RibÃ©ry,TRUE,Bayern,90.615,21.216
11.84740178,-10.185,6.052,TRUE,Renan Bressan,TRUE,BATE,10.185,30.26
29.84698477,-24.99,-16.32,FALSE,Bruno CÃ©sar,TRUE,Benfica,24.99,48.552
6.301467766,6.3,0.136,TRUE,Alexis SÃ¡nchez,TRUE,Barcelona,98.7,35.564
15.53688646,-3.675,-15.096,FALSE,Lima,TRUE,Benfica,3.675,46.444
17.17843302,-15.225,-7.956,FALSE,NicolÃ¡s GaitÃ¡n,TRUE,Benfica,15.225,37.604
12.47997312,11.025,5.848,FALSE,Lionel Messi,TRUE,Barcelona,93.975,29.988
9.952047478,8.505,-5.168,FALSE,Alexis SÃ¡nchez,TRUE,Barcelona,96.495,43.384
26.07002188,-22.365,13.396,FALSE,Eduardo Salvio,TRUE,Benfica,22.365,21.896
6.286414002,-5.565,-2.924,FALSE,Eduardo Salvio,TRUE,Benfica,5.565,29.648
20.71867971,-11.235,17.408,FALSE,Eduardo Salvio,TRUE,Benfica,11.235,16.048
18.632,14.28,11.968,FALSE,Pedro RodrÃ_guez,TRUE,Barcelona,90.72,19.72
8.179975611,5.985,-5.576,FALSE,Xavi HernÃ¡ndez,TRUE,Barcelona,99.015,34.68
9.884,-6.3,-7.616,FALSE,Alexis SÃ¡nchez,TRUE,Barcelona,6.3,45.424
17.71172369,-10.29,-14.416,TRUE,Cesc FÃ bregas,TRUE,Barcelona,10.29,45.832
27.71105058,27.51,-3.332,FALSE,Eduardo Salvio,TRUE,Benfica,77.49,33.864
7.584560699,7.245,2.244,FALSE,Jardel,TRUE,Benfica,97.755,32.64
12.49619526,3.36,12.036,FALSE,Nemanja MatiÄ‡,TRUE,Benfica,101.64,26.86
14.00789335,-11.97,-7.276,FALSE,Pedro RodrÃ_guez,TRUE,Barcelona,11.97,41.752
24.63790009,22.365,10.336,FALSE,Nemanja MatiÄ‡,TRUE,Benfica,82.635,21.76
15.29182164,-15.225,-1.428,FALSE,Lionel Messi,TRUE,Barcelona,15.225,37.536
13.81257398,7.56,11.56,FALSE,Kevin-Prince Boateng,TRUE,Milan,97.44,24.684
12.59855246,11.55,5.032,FALSE,Bojan KrkiÄ‡,TRUE,Milan,93.45,26.656
24.58618515,17.43,17.34,FALSE,Bojan KrkiÄ‡,TRUE,Milan,87.57,21.216
23.62429504,-21.21,-10.404,FALSE,Vladimir Bystrov,TRUE,Zenit,21.21,44.948
26.19270921,22.26,-13.804,TRUE,Urby Emanuelson,TRUE,Milan,82.74,44.744
2.680615601,2.31,-1.36,FALSE,Urby Emanuelson,TRUE,Milan,102.69,39.78
13.40775432,13.23,-2.176,TRUE,Stephan El Shaarawy,TRUE,Milan,91.77,33.116
20.33295652,-8.295,18.564,FALSE,Aleksandr Kerzhakov,TRUE,Zenit,8.295,19.924
22.12040515,-18.69,-11.832,FALSE,Hulk,TRUE,Zenit,18.69,40.868
29.87264972,-25.935,14.824,FALSE,Vladimir Bystrov,TRUE,Zenit,25.935,22.508
22.13649484,13.23,-17.748,FALSE,Kevin-Prince Boateng,TRUE,Milan,91.77,53.244
24.37059088,-18.69,-15.64,FALSE,Hulk,TRUE,Zenit,18.69,47.804
13.32047807,-11.76,-6.256,FALSE,Roman Shirokov,TRUE,Zenit,11.76,36.992
12.63674705,-11.34,5.576,FALSE,TomÃ¡Å¡ HuboÄçan,TRUE,Zenit,11.34,25.84
18.80789114,-18.375,4.012,FALSE,Hulk,TRUE,Zenit,18.375,32.776
15.45906854,-12.18,9.52,FALSE,Vladimir Bystrov,TRUE,Zenit,12.18,25.976
31.37296677,28.77,-12.512,FALSE,Urby Emanuelson,TRUE,Milan,76.23,48.892
9.308568311,-7.35,-5.712,TRUE,Hulk,TRUE,Zenit,7.35,41.616
23.06980106,19.845,-11.764,FALSE,Roman Shirokov,TRUE,Zenit,85.155,44.2
7.22567983,2.625,6.732,TRUE,Roman Shirokov,TRUE,Zenit,102.375,27.676
21.9493468,-21.735,3.06,FALSE,Bojan KrkiÄ‡,TRUE,Milan,21.735,32.844
7.212489168,-7.14,1.02,FALSE,Kevin-Prince Boateng,TRUE,Milan,7.14,28.016
25.82326052,21,-15.028,FALSE,Axel Witsel,TRUE,Zenit,84,44.064
14.1546432,-13.23,-5.032,FALSE,Giampaolo Pazzini,TRUE,Milan,13.23,33.32
9.470632714,-3.57,8.772,FALSE,TomÃ¡Å¡ HuboÄçan,TRUE,Zenit,3.57,27.948
30.37875811,28.98,9.112,FALSE,Domenico Criscito,TRUE,Zenit,76.02,23.256
19.74012411,-15.75,-11.9,FALSE,Stephan El Shaarawy,TRUE,Milan,15.75,50.932
20.08381162,17.535,-9.792,FALSE,Samir Nasri,TRUE,Man. City,87.465,42.296
11.49467568,-9.975,5.712,FALSE,Robert Lewandowski,TRUE,Dortmund,9.975,32.436
11.86355495,-10.08,-6.256,FALSE,Robert Lewandowski,TRUE,Dortmund,10.08,38.42
19.14254163,15.75,-10.88,FALSE,Sergio AgÃ_ero,TRUE,Man. City,89.25,47.056
17.22637385,14.49,-9.316,FALSE,Pablo Zabaleta,TRUE,Man. City,90.51,39.848
16.72007285,-13.65,9.656,FALSE,Mario GÃ¶tze,TRUE,Dortmund,13.65,24.208
28.15383244,-28.035,2.584,FALSE,Sven Bender,TRUE,Dortmund,28.035,27.268
12.39077177,7.035,-10.2,FALSE,Sergio AgÃ_ero,TRUE,Man. City,97.965,44.2
22.41219811,-21.84,5.032,FALSE,Ä°lkay GÃ_ndoÄŸan ,TRUE,Dortmund,21.84,32.708
26.85260183,26.775,2.04,FALSE,Sergio AgÃ_ero,TRUE,Man. City,78.225,33.864
27.89629741,-26.985,7.072,FALSE,Neven SubotiÄ‡,TRUE,Dortmund,26.985,22.78
14.8127116,-7.245,-12.92,FALSE,Mario GÃ¶tze,TRUE,Dortmund,7.245,44.472
18.44874803,-11.34,14.552,FALSE,Mario GÃ¶tze,TRUE,Dortmund,11.34,21.216
5.000416883,2.205,4.488,FALSE,David Silva,TRUE,Man. City,102.795,33.32
14.17581832,-10.185,-9.86,FALSE,Ä°lkay GÃ_ndoÄŸan ,TRUE,Dortmund,10.185,43.86
15.81639656,-14.28,-6.8,FALSE,Edin DÅ_eko,TRUE,Man. City,14.28,39.1
19.32383567,15.225,-11.9,FALSE,Mario GÃ¶tze,TRUE,Dortmund,89.775,42.568
16.98420454,12.81,-11.152,TRUE,Marco Reus,TRUE,Dortmund,92.19,41.82
11.39521167,7.665,-8.432,FALSE,Marco Reus,TRUE,Dortmund,97.335,44.472
22.59918957,19.845,10.812,FALSE,Ä°lkay GÃ_ndoÄŸan ,TRUE,Dortmund,85.155,24.616
21.58885882,16.485,13.94,FALSE,Robert Lewandowski,TRUE,Dortmund,88.515,23.12
9.237164554,7.875,-4.828,FALSE,Robert Lewandowski,TRUE,Dortmund,97.125,34.884
9.945605864,-9.87,1.224,FALSE,Sergio AgÃ_ero,TRUE,Man. City,9.87,31.212
11.46014873,-11.025,3.128,TRUE,Mario Balotelli,TRUE,Man. City,11.025,34
15.03440857,6.825,13.396,FALSE,Marco Reus,TRUE,Dortmund,98.175,23.732
23.32582783,22.89,-4.488,FALSE,Robert Lewandowski,TRUE,Dortmund,82.11,41.004
13.99682821,1.26,-13.94,FALSE,Cristiano Ronaldo,TRUE,Real Madrid,103.74,43.588
14.56189122,9.03,11.424,FALSE,Cristiano Ronaldo,TRUE,Real Madrid,95.97,21.216
13.60019121,13.545,1.224,FALSE,KakÃ¡,TRUE,Real Madrid,91.455,34.068
15.99285594,15.225,4.896,FALSE,Sergio Ramos,TRUE,Real Madrid,89.775,34.272
26.50090836,-23.1,12.988,FALSE,Siem de Jong,TRUE,Ajax,23.1,23.256
14.32350519,11.865,-8.024,FALSE,Cristiano Ronaldo,TRUE,Real Madrid,93.135,38.284
26.57468751,26.04,5.304,FALSE,Marcelo,TRUE,Real Madrid,78.96,27.744
31.97163757,31.605,4.828,FALSE,Sergio Ramos,TRUE,Real Madrid,73.395,24.82
13.02466291,10.71,-7.412,TRUE,Cristiano Ronaldo,TRUE,Real Madrid,94.29,40.868
0,N/A,N/A,TRUE,Karim Benzema,TRUE,Real Madrid,7.455,39.644
22.66425029,-16.905,15.096,FALSE,JosÃ© CallejÃ_n,TRUE,Real Madrid,16.905,22.576
21.22068333,-20.475,-5.576,FALSE,Cristiano Ronaldo,TRUE,Real Madrid,20.475,42.432
7.99079777,4.305,-6.732,TRUE,Niklas Moisander,TRUE,Ajax,100.695,43.18
6.254798158,-5.25,-3.4,FALSE,Karim Benzema,TRUE,Real Madrid,5.25,37.604
13.72962348,13.545,-2.244,FALSE,Derk Boerrigter,TRUE,Ajax,91.455,31.076
23.15235841,-10.29,20.74,FALSE,ÃÅngel Di MarÃ_a,TRUE,Real Madrid,10.29,15.096
20.71745158,19.32,-7.48,FALSE,Ricardo van Rhijn,TRUE,Ajax,85.68,38.284
4.61142234,4.2,1.904,FALSE,Daniel Hoesen,TRUE,Ajax,100.8,27.608
32.3917345,31.92,-5.508,FALSE,Ryan Babel,TRUE,Ajax,73.08,40.188
22.50799467,-22.26,-3.332,TRUE,Cristiano Ronaldo,TRUE,Real Madrid,22.26,40.528
13.33088204,-8.82,-9.996,TRUE,Cristiano Ronaldo,TRUE,Real Madrid,8.82,47.192
21.06845984,-20.16,6.12,FALSE,Karim Benzema,TRUE,Real Madrid,20.16,26.656
8.550817563,8.505,0.884,TRUE,Oleh Gusev,TRUE,Dynamo Kyiv,96.495,30.124
7.355031203,7.35,-0.272,FALSE,Josip PivariÄ‡,TRUE,Dinamo Zagreb,97.65,32.572
14.7178708,13.755,-5.236,FALSE,Andriy Yarmolenko,TRUE,Dynamo Kyiv,91.245,38.284
16.32485528,9.03,-13.6,FALSE,Niko KranjÄçar,TRUE,Dynamo Kyiv,95.97,48.62
21.77404935,-20.685,6.8,FALSE,Andriy Yarmolenko,TRUE,Dynamo Kyiv,20.685,24.412
18.7225255,-9.975,15.844,FALSE,Andriy Yarmolenko,TRUE,Dynamo Kyiv,9.975,20.672
26.00040048,-22.365,13.26,FALSE,Miguel Veloso,TRUE,Dynamo Kyiv,22.365,26.384
11.35743144,-10.815,-3.468,FALSE,Ideye Brown,TRUE,Dynamo Kyiv,10.815,37.74
9.183940385,-7.245,-5.644,FALSE,Ideye Brown,TRUE,Dynamo Kyiv,7.245,34.884
20.06004148,-13.44,14.892,FALSE,Andriy Yarmolenko,TRUE,Dynamo Kyiv,13.44,21.488
4.10007817,-4.095,0.204,FALSE,James RodrÃ_guez,TRUE,Porto,4.095,34.612
16.72642652,-8.82,-14.212,FALSE,JoÃ£o Moutinho,TRUE,Porto,8.82,43.928
27.93203467,-26.775,7.956,FALSE,James RodrÃ_guez,TRUE,Porto,26.775,30.6
30.08504481,-20.265,22.236,FALSE,Danilo,TRUE,Porto,20.265,13.736
9.30492778,8.295,-4.216,FALSE,Zlatan IbrahimoviÄ‡,TRUE,PSG,96.705,33.524
24.47444155,-23.625,-6.392,FALSE,JoÃ£o Moutinho,TRUE,Porto,23.625,36.244
26.32008406,-25.515,6.46,FALSE,Lucho GonzÃ¡lez,TRUE,Porto,25.515,34.204
11.71218857,11.655,1.156,FALSE,Zlatan IbrahimoviÄ‡,TRUE,PSG,93.345,30.124
18.47872855,-15.225,-10.472,FALSE,James RodrÃ_guez,TRUE,Porto,15.225,45.832
5.864386157,-5.775,-1.02,FALSE,Jackson MartÃ_nez,TRUE,Porto,5.775,32.844
9.900063838,7.56,-6.392,FALSE,Mamadou Sakho,TRUE,PSG,97.44,38.284
13.23,13.23,0,FALSE,James RodrÃ_guez,TRUE,Porto,91.77,29.172
23.36985291,-19.005,-13.6,FALSE,NenÃª,TRUE,PSG,19.005,45.22
16.07014651,-15.645,-3.672,FALSE,Thiago Silva,TRUE,PSG,15.645,35.7
19.56665419,13.23,-14.416,FALSE,James RodrÃ_guez,TRUE,Porto,91.77,43.792
