player_id,outcome,min,sec,x,y,to_x,to_y,field_pass,type,team
20388,1,15,23,27.2,49.7,33.3,61.2,t,1,Germany
40691,1,15,29,33.3,61.2,,,t,100,Germany
40691,1,15,29,33.3,61.2,53.7,69.3,t,101,Germany
40691,1,15,30,53.7,69.3,71.5,96.3,t,1,Germany
86813,1,15,34,21,-1.2,,,f,5,Argentina
37605,0,15,34,71,98.3,81.3,100,t,1,Germany
37605,0,15,34,79,101.2,,,f,5,Germany
86813,1,15,47,23.6,0,37.4,24.4,f,1,Argentina
44336,0,15,48,37.4,24.4,45.9,13.5,t,1,Argentina
41316,1,15,48,55.7,90.5,64.7,93.8,t,1,Germany
37605,1,15,51,66,95.4,,,f,49,Germany
37605,1,15,52,66,95.4,84.2,93.3,t,1,Germany
69600,0,15,55,88.1,80.5,83.7,70.5,t,1,Germany
20578,1,15,56,13.3,27.7,,,f,8,Argentina
20578,1,15,57,21.5,24.7,,,f,49,Argentina
20578,1,15,57,22.1,25,28.1,16.4,t,1,Argentina
82752,1,15,58,28.1,16.4,,,t,100,Argentina
82752,1,15,59,28.1,16.4,21.7,24.7,t,1,Argentina
86813,1,15,59,21.7,24.7,,,t,100,Argentina
86813,1,16,0,21.7,24.7,47.7,33.6,t,1,Argentina
149828,1,16,1,47.7,33.6,,,t,100,Argentina
149828,1,16,1,47.7,33.6,47.9,33.8,t,101,Argentina
149828,1,16,2,47.9,33.8,43.2,35.1,t,1,Argentina
44336,1,16,3,43.2,35.1,,,t,100,Argentina
44336,1,16,3,43.2,35.1,44.7,37.3,t,101,Argentina
44336,1,16,4,44.7,37.3,44,81.8,t,1,Argentina
104512,1,16,7,44,81.8,58.1,88.7,t,101,Argentina
104512,1,16,7,44,81.8,,,t,100,Argentina
104512,1,16,8,58.1,88.7,72.6,97.4,t,1,Argentina
88746,1,16,10,72.6,97.4,90,47.9,f,2,Argentina
40691,1,16,10,8.1,53.9,,,f,55,Germany
20388,1,16,38,8.1,53.9,71.3,5,f,1,Germany
69140,1,16,39,71.3,5,,,f,100,Germany
69140,1,16,40,71.3,5,53.6,15.6,t,1,Germany
37605,1,16,45,53.6,15.6,54.9,6.2,t,101,Germany
37605,1,16,45,53.6,15.6,,,t,100,Germany
37605,1,16,46,54.9,6.2,37,28.8,t,1,Germany
17127,1,16,48,37,28.8,,,t,100,Germany
17127,1,16,49,37,28.8,53.9,27.4,t,1,Germany
15207,1,16,50,53.9,27.4,52.3,32.2,t,101,Germany
15207,1,16,50,53.9,27.4,,,t,100,Germany
15207,1,16,51,52.3,32.2,54.4,36.1,t,1,Germany
44989,1,16,51,54.4,36.1,,,t,100,Germany
44989,1,16,52,54.4,36.1,60.2,28.9,t,1,Germany
15207,1,16,53,60.2,28.9,,,t,100,Germany
15207,1,16,53,60.2,28.9,60.7,26.4,t,101,Germany
15207,1,16,54,60.7,26.4,72.1,2.9,t,1,Germany
69140,1,16,56,72.1,2.9,,,t,100,Germany
69140,1,16,57,72.1,2.9,59.6,12.8,t,1,Germany
37605,1,16,59,59.6,12.8,,,t,100,Germany
37605,1,17,0,59.6,12.8,37.1,31.5,t,1,Germany
17127,1,17,1,37.1,31.5,,,t,100,Germany
17127,1,17,2,37.1,31.5,52.8,21.2,t,1,Germany
44989,1,17,4,52.8,21.2,,,t,100,Germany
44989,1,17,4,52.8,21.2,46.2,24.1,t,101,Germany
44989,1,17,5,46.2,24.1,56.7,38.3,t,1,Germany
69600,1,17,8,56.7,38.3,54.1,43,t,101,Germany
69600,1,17,8,56.7,38.3,,,t,100,Germany
69600,1,17,9,54.1,43,61.9,77.9,t,1,Germany
15208,1,17,10,61.9,77.9,61.8,81.4,t,101,Germany
15208,1,17,10,61.9,77.9,,,t,100,Germany
15208,1,17,11,61.8,81.4,69.1,96.9,t,1,Germany
41316,1,17,12,69.1,96.9,,,t,100,Germany
41316,1,17,13,69.1,96.9,58.3,95.4,t,1,Germany
15208,1,17,16,58.3,95.4,,,t,100,Germany
15208,1,17,16,58.3,95.4,44.6,94.1,t,101,Germany
15208,1,17,17,44.6,94.1,43.4,80.5,t,1,Germany
40691,1,17,17,43.4,80.5,,,t,100,Germany
40691,1,17,17,43.4,80.5,43.4,76.3,t,101,Germany
40691,1,17,18,43.4,76.3,22.7,74.4,t,1,Germany
20388,1,17,22,22.7,74.4,,,t,100,Germany
20388,1,17,22,22.7,74.4,24.3,60.2,t,101,Germany
20388,1,17,23,24.3,60.2,30.6,37.7,t,1,Germany
17127,1,17,27,30.6,37.7,33.8,29.4,t,101,Germany
17127,1,17,27,30.6,37.7,,,t,100,Germany
17127,1,17,28,33.8,29.4,38.1,59.9,t,1,Germany
40691,1,17,29,38.1,59.9,40.2,61.5,t,101,Germany
40691,1,17,29,38.1,59.9,,,t,100,Germany
40691,1,17,30,40.2,61.5,55.9,57.6,t,1,Germany
15207,1,17,33,55.9,57.6,,,t,100,Germany
15207,1,17,33,55.9,57.6,60.7,57.9,t,101,Germany
15207,1,17,34,60.7,57.9,67.4,49.9,t,1,Germany
69600,0,17,36,66.8,49.7,70.2,43,t,1,Germany
88746,1,17,37,27.8,60.6,,,f,49,Argentina
88746,1,17,37,27.8,60.6,42.1,52.4,t,1,Argentina
149828,1,17,39,42.1,52.4,,,t,100,Argentina
149828,1,17,40,42.1,52.4,43,45.1,t,1,Argentina
82752,1,17,41,43,45.1,48,30.3,t,101,Argentina
82752,1,17,41,43,45.1,,,t,100,Argentina
82752,1,17,42,48,30.3,42.9,27,t,1,Argentina
44336,1,17,42,42.9,27,,,t,100,Argentina
44336,1,17,43,42.9,27,41.8,36.9,t,1,Argentina
51498,1,17,44,41.8,36.9,43.2,36.7,t,101,Argentina
51498,1,17,44,41.8,36.9,,,t,100,Argentina
51498,1,17,45,43.2,36.7,68.9,91.1,t,1,Argentina
104512,1,17,51,68.9,91.1,,,t,100,Argentina
104512,1,17,51,68.9,91.1,84.9,86.8,t,101,Argentina
104512,1,17,52,84.9,86.8,93.5,73.2,t,1,Argentina
88746,1,17,53,93.5,73.2,,,t,100,Argentina
88746,1,17,53,93.5,73.2,93.7,68.6,t,101,Argentina
88746,1,17,54,93.7,68.6,100,37.8,f,13,Argentina
88746,0,17,57,100.8,32.8,,,f,5,Argentina
69600,1,17,57,-0.8,67.2,,,f,5,Germany
20388,1,18,20,5.6,56.3,41,42.9,f,1,Germany
17127,1,18,21,41,42.9,,,f,100,Germany
17127,1,18,21,41,42.9,37.7,48.2,f,101,Germany
17127,1,18,22,37.7,48.2,67.1,5.6,t,1,Germany
55634,1,18,22,67.1,5.6,67.2,3.5,t,101,Germany
55634,1,18,22,67.1,5.6,,,t,100,Germany
55634,1,18,23,67.2,3.5,62.3,22.1,t,1,Germany
37605,1,18,25,62.3,22.1,,,t,100,Germany
37605,1,18,25,62.3,22.1,62.7,22.7,t,101,Germany
37605,1,18,26,62.7,22.7,59.4,15.8,t,1,Germany
55634,1,18,26,59.4,15.8,,,t,100,Germany
55634,1,18,27,59.4,15.8,64.4,27.7,t,1,Germany
37605,1,18,27,64.4,27.7,65.9,30.9,t,101,Germany
37605,1,18,27,64.4,27.7,,,t,100,Germany
37605,1,18,28,65.9,30.9,63,54.9,t,1,Germany
44989,0,18,29,63,54.9,70.6,66.6,t,1,Germany
86813,1,18,30,25.4,26.2,,,f,49,Argentina
86813,0,18,31,26.8,26.5,43.1,34.5,t,1,Argentina
44989,1,18,35,57.8,70.3,,,f,49,Germany
44989,1,18,35,57.8,70.3,72.7,79.4,t,1,Germany
15208,1,18,38,72.7,79.4,,,t,100,Germany
15208,1,18,38,72.7,79.4,73.4,85.6,t,101,Germany
15208,1,18,39,73.4,85.6,75.9,77.9,t,1,Germany
69600,1,18,39,75.9,77.9,,,t,100,Germany
69600,1,18,40,75.9,77.9,63.2,95,t,1,Germany
41316,1,18,41,63.2,95,63.9,92.7,t,101,Germany
41316,1,18,41,63.2,95,,,t,100,Germany
41316,1,18,42,63.9,92.7,58.2,76.1,t,1,Germany
44989,1,18,44,58.2,76.1,,,t,100,Germany
44989,1,18,44,58.2,76.1,57.6,71.4,t,101,Germany
44989,1,18,45,57.6,71.4,53.2,61.7,t,1,Germany
40691,1,18,47,53.2,61.7,,,t,100,Germany
40691,1,18,47,53.2,61.7,53.2,59.9,t,101,Germany
40691,1,18,48,53.2,59.9,61.8,75.7,t,1,Germany
44989,0,18,52,60.9,76.6,71.5,82.1,t,1,Germany
44336,1,18,53,27,13.5,,,f,8,Argentina
51498,1,18,54,25.7,22.8,30,16.4,t,1,Argentina
44336,1,18,55,30,16.4,,,f,49,Argentina
44336,1,18,57,32.4,35.8,37.4,58.7,t,1,Argentina
20578,1,18,57,37.4,58.7,,,t,100,Argentina
20578,1,18,57,37.4,58.7,36.7,57.9,t,101,Argentina
20578,1,18,58,36.7,57.9,33.8,78.2,t,1,Argentina
88746,1,19,2,33.8,78.2,,,t,100,Argentina
88746,1,19,2,33.8,78.2,36,91.5,t,101,Argentina
88746,1,19,3,36,91.5,34.5,75.3,t,1,Argentina
20578,0,19,5,34.5,75.3,54.6,76.1,t,1,Argentina
149828,0,19,7,54.2,75.8,,,f,44,Argentina
17127,1,19,7,45.8,24.2,,,f,44,Germany
17127,1,19,7,45.9,24.7,66.3,5.8,t,1,Germany
55634,1,19,9,66.6,4.6,,,f,49,Germany
55634,1,19,10,66.8,4.9,68,25.9,t,1,Germany
15207,0,19,13,68,25.9,88.3,14.6,t,1,Germany
50117,0,19,16,7.4,85.8,,,f,7,Argentina
55634,1,19,16,92.6,14.2,,,f,50,Germany
50117,1,19,17,0,0,,,f,43,Argentina
55634,1,19,18,91.2,14.6,,,f,61,Germany
28549,1,19,21,-0.6,82,,,f,5,Argentina
55634,0,19,21,101.3,16.8,,,f,5,Germany
28549,0,19,43,5.1,50.9,53.7,85.9,f,1,Argentina
69140,0,19,46,42.8,17.9,65.7,27.6,t,1,Germany
50117,1,19,48,34.4,75.7,,,f,12,Argentina
51498,0,19,50,44.3,65.4,46,57.8,t,1,Argentina
15208,1,19,52,55.6,41.5,,,f,49,Germany
15208,1,19,52,55.6,41.5,42.9,49.3,t,1,Germany
40691,1,19,52,42.9,49.3,,,t,100,Germany
40691,1,19,53,42.9,49.3,46.1,72.1,t,1,Germany
41316,1,19,55,46.1,72.1,,,t,100,Germany
41316,1,19,55,46.1,72.1,53.3,83.5,t,101,Germany
41316,1,19,56,53.3,83.5,66.4,83.5,t,1,Germany
69600,0,20,0,66.1,94.2,57.5,100,t,1,Germany
86813,1,20,1,41.8,-1.8,,,f,5,Argentina
69600,0,20,1,58.2,101.8,,,f,5,Germany
86813,0,20,20,51.3,0,64.1,3.8,f,1,Argentina
149828,1,20,22,0,0,,,f,43,Argentina
41316,1,20,23,35,95.4,,,f,8,Germany
15207,1,20,24,34.4,87.2,,,f,49,Germany
15207,1,20,25,34.4,87.2,45.8,90.2,t,1,Germany
69600,1,20,25,45.8,90.2,,,t,100,Germany
69600,1,20,26,45.8,90.2,29.5,79.6,t,1,Germany
17127,0,20,27,29.2,79.1,60.4,100,t,1,Germany
86813,1,20,29,45,-1.1,,,f,5,Argentina
17127,0,20,29,55,101.1,,,f,5,Germany
86813,1,20,39,50.8,0,56,4.7,f,1,Argentina
82752,0,20,41,54.6,4.3,53.9,5.2,t,1,Argentina
69600,1,20,42,46.9,97.7,,,f,74,Germany
15208,1,20,43,43.5,95.6,,,f,49,Germany
15208,1,20,43,43.5,95.6,35,95.1,t,1,Germany
41316,1,20,44,35,95.1,,,t,100,Germany
41316,1,20,44,35,95.1,35.8,94.7,t,101,Germany
41316,1,20,45,35.8,94.7,30.9,81.2,t,1,Germany
40691,1,20,46,30.9,81.2,,,t,100,Germany
40691,1,20,47,30.9,81.2,43.4,97.2,t,1,Germany
15208,1,20,50,43.4,97.2,59,96.9,t,101,Germany
15208,1,20,50,43.4,97.2,,,t,100,Germany
15208,1,20,51,59,96.9,59.9,91.4,t,1,Germany
69600,1,20,51,59.9,91.4,,,t,100,Germany
69600,1,20,52,59.9,91.4,61.9,97.2,t,1,Germany
15208,1,20,53,61.9,97.2,,,t,100,Germany
15208,1,20,54,61.9,97.2,53.2,80.9,t,1,Germany
149828,1,20,56,51.2,30.1,,,f,49,Argentina
15207,0,20,56,53.2,80.9,,,f,61,Germany
149828,1,20,57,51.2,30.1,47.8,17.1,t,1,Argentina
44336,1,20,57,47.8,17.1,,,t,100,Argentina
44336,1,20,58,47.8,17.1,41.9,23.1,t,1,Argentina
51498,1,21,1,41.9,23.1,,,t,100,Argentina
51498,1,21,1,41.9,23.1,41.2,7.9,t,101,Argentina
51498,1,21,2,41.2,7.9,66.7,19.1,t,1,Argentina
149828,1,21,5,66.7,19.1,,,t,100,Argentina
149828,1,21,5,66.7,19.1,66.8,6.8,t,101,Argentina
149828,1,21,6,66.8,6.8,60.3,6.4,t,1,Argentina
82752,1,21,8,60.3,6.4,,,t,100,Argentina
82752,1,21,8,60.3,6.4,59.2,3.7,t,101,Argentina
82752,1,21,9,59.2,3.7,54.6,18.2,t,1,Argentina
51498,1,21,10,54.6,18.2,,,t,100,Argentina
51498,1,21,11,54.6,18.2,60,24.1,t,1,Argentina
44336,1,21,11,60,24.1,,,t,100,Argentina
44336,1,21,11,60,24.1,58,27.3,t,101,Argentina
44336,1,21,12,58,27.3,44.5,53.6,t,1,Argentina
50117,1,21,14,44.5,53.6,44.5,56.7,t,101,Argentina
50117,1,21,14,44.5,53.6,,,t,100,Argentina
50117,1,21,15,44.5,56.7,55.4,93.9,t,1,Argentina
88746,1,21,16,55.4,93.9,60.9,96.3,t,101,Argentina
88746,1,21,16,55.4,93.9,,,t,100,Argentina
88746,1,21,17,60.9,96.3,59.6,89,t,1,Argentina
104512,1,21,17,59.6,89,,,t,100,Argentina
104512,1,21,18,59.6,89,66.3,97.7,t,1,Argentina
88746,0,21,19,66.3,97.7,,,f,61,Argentina
88746,0,21,20,68,101.6,,,f,5,Argentina
15207,1,21,20,32,-1.6,,,f,5,Germany
69140,1,21,30,34.3,0,21.1,15.6,f,1,Germany
17127,1,21,31,21.1,15.6,20.2,16.7,f,101,Germany
17127,1,21,31,21.1,15.6,,,f,100,Germany
17127,1,21,32,20.2,16.7,24.3,60.6,t,1,Germany
40691,1,21,33,24.3,60.6,,,t,100,Germany
40691,1,21,33,24.3,60.6,25.2,62,t,101,Germany
40691,1,21,34,25.2,62,35.6,68.1,t,1,Germany
44989,1,21,38,35.6,68.1,,,t,100,Germany
44989,1,21,38,35.6,68.1,37.6,76.3,t,101,Germany
44989,1,21,39,37.6,76.3,31.9,48.2,t,1,Germany
40691,1,21,40,31.9,48.2,31.8,46,t,101,Germany
40691,1,21,40,31.9,48.2,,,t,100,Germany
40691,1,21,41,31.8,46,35.1,22.5,t,1,Germany
17127,1,21,46,35.1,22.5,43.4,18.6,t,101,Germany
17127,1,21,46,35.1,22.5,,,t,100,Germany
17127,1,21,47,43.4,18.6,54.5,11.3,t,1,Germany
44989,1,21,48,54.5,11.3,,,t,100,Germany
44989,1,21,48,54.5,11.3,46,13.1,t,101,Germany
44989,1,21,49,46,13.1,37.3,27,t,1,Germany
17127,1,21,52,37.3,27,,,t,100,Germany
17127,1,21,52,37.3,27,39.9,29.1,t,101,Germany
17127,1,21,53,39.9,29.1,54.5,18.8,t,1,Germany
44989,1,21,58,54.5,18.8,51.1,24.1,t,101,Germany
44989,1,21,58,54.5,18.8,,,t,100,Germany
44989,1,21,59,51.1,24.1,38.5,30.9,t,1,Germany
17127,1,22,7,38.5,30.9,,,t,100,Germany
17127,1,22,7,38.5,30.9,43.5,27.1,t,101,Germany
17127,1,22,8,43.5,27.1,28,47.8,t,1,Germany
20388,1,22,9,28,47.8,,,t,100,Germany
20388,1,22,9,28,47.8,27.1,47.8,t,101,Germany
20388,1,22,10,27.1,47.8,34.9,68.1,t,1,Germany
40691,1,22,12,34.9,68.1,37.1,68.8,t,101,Germany
40691,1,22,12,34.9,68.1,,,t,100,Germany
40691,1,22,13,37.1,68.8,50.5,74.1,t,1,Germany
69600,1,22,13,50.5,74.1,,,t,100,Germany
69600,1,22,14,50.5,74.1,40.9,68.8,t,1,Germany
40691,1,22,17,40.9,68.8,,,t,100,Germany
40691,1,22,17,40.9,68.8,51.9,58.4,t,101,Germany
40691,1,22,18,51.9,58.4,71.9,74.1,t,1,Germany
15208,1,22,19,71.9,74.1,,,t,100,Germany
15208,1,22,20,71.9,74.1,62.8,75,t,1,Germany
69600,0,22,22,62.8,75,,,f,61,Germany
86813,1,22,23,26.3,4.4,40,22.7,t,1,Argentina
44336,1,22,25,40,22.7,,,f,49,Argentina
44336,1,22,25,40,22.7,37.1,32.1,t,1,Argentina
51498,0,22,26,37.1,32.1,43,34.2,t,1,Argentina
15207,1,22,27,56.5,65.5,,,f,8,Germany
15207,1,22,28,56.5,65.5,68,75.6,t,1,Germany
15208,1,22,29,68.2,76.3,,,f,49,Germany
15208,1,22,29,68.2,76.3,78.9,89.9,t,1,Germany
37605,1,22,31,78.9,89.9,,,t,100,Germany
37605,1,22,32,78.9,89.9,89.5,53.9,f,1,Germany
50117,0,22,33,9.6,48.1,,,f,44,Argentina
55634,1,22,33,90.4,51.9,,,f,44,Germany
55634,1,22,34,89.5,53.9,100,64.4,f,13,Germany
28549,1,22,36,-1,39.8,,,f,5,Argentina
55634,0,22,36,101,60.2,,,f,5,Germany
28549,1,22,55,5.1,39.8,52.7,30.4,f,1,Argentina
149828,0,22,59,52.7,30.4,85.3,27,t,1,Argentina
20388,1,23,2,12,73.6,,,f,52,Germany
20388,1,23,3,14.8,67.3,25.7,44.2,f,1,Germany
17127,1,23,10,25.7,44.2,,,f,100,Germany
17127,1,23,10,25.7,44.2,29.1,41.2,f,101,Germany
17127,1,23,11,29.1,41.2,58.4,32.8,t,1,Germany
20578,0,23,13,39,68.9,,,f,45,Argentina
55634,1,23,13,61,31.1,,,f,3,Germany
55634,1,23,15,68.7,45.1,86.8,75.1,t,1,Germany
37605,0,23,18,86.8,75.1,98.9,49.7,f,1,Germany
28549,1,23,20,0.4,51.2,,,f,12,Argentina
28549,0,23,20,0.8,50.8,,,f,6,Argentina
37605,1,23,20,99.2,49.2,,,f,6,Germany
44989,0,24,18,99.5,0.5,89.8,56.1,f,1,Germany
86813,1,24,23,9,40.4,,,f,12,Argentina
37605,1,24,26,64.4,95,40.7,76.4,t,1,Germany
15207,1,24,28,40.7,76.4,,,t,100,Germany
15207,1,24,29,40.7,76.4,39,38,t,1,Germany
40691,1,24,31,39,38,38.6,36.9,t,101,Germany
40691,1,24,31,39,38,,,t,100,Germany
40691,1,24,32,38.6,36.9,41.6,6.5,t,1,Germany
44989,1,24,35,41.6,6.5,,,t,100,Germany
44989,1,24,35,41.6,6.5,36.1,5.6,t,101,Germany
44989,1,24,36,36.1,5.6,18.5,32.5,t,1,Germany
20388,0,24,38,18.5,32.5,47,0,t,1,Germany
88746,1,24,40,55,101.2,,,f,5,Argentina
20388,0,24,40,45,-1.2,,,f,5,Germany
88746,1,24,47,57,100,49.5,87.8,f,1,Argentina
20578,1,24,49,49.5,87.8,,,f,100,Argentina
20578,1,24,49,49.5,87.8,48.7,85.1,f,101,Argentina
20578,1,24,50,48.7,85.1,34.8,53.9,t,1,Argentina
149786,0,24,52,34.8,53.9,58.7,83.9,t,1,Argentina
69140,0,24,56,31.9,17.4,44.3,23.1,t,1,Germany
20578,1,24,57,56.7,92.1,63.9,96.8,t,1,Argentina
104512,1,24,57,63.9,96.8,,,t,100,Argentina
104512,1,24,58,63.9,96.8,64.7,85.7,t,1,Argentina
82752,0,24,59,64.7,85.7,57.7,84.4,t,1,Argentina
69600,1,25,0,37.7,33.1,,,f,8,Germany
69600,1,25,1,37.7,33.1,,,f,49,Germany
82752,0,25,2,61.3,69.6,,,f,4,Argentina
69600,1,25,2,38.7,30.4,,,f,4,Germany
15207,1,25,5,35.1,37.3,35.3,72.7,f,1,Germany
41316,1,25,6,35.3,72.7,,,f,100,Germany
41316,1,25,7,35.3,72.7,49.4,85.9,t,1,Germany
37605,1,25,10,49.4,85.9,58.5,85.3,t,101,Germany
37605,1,25,10,49.4,85.9,,,t,100,Germany
37605,1,25,11,58.5,85.3,67.8,46,t,1,Germany
69600,1,25,14,67.8,46,,,t,100,Germany
69600,1,25,14,67.8,46,66.3,42.8,t,101,Germany
69600,1,25,15,66.3,42.8,67.6,36.6,t,1,Germany
44989,1,25,16,67.6,36.6,65.8,37.3,t,101,Germany
44989,1,25,16,67.6,36.6,,,t,100,Germany
44989,1,25,17,65.8,37.3,73.4,29.8,t,1,Germany
88746,1,25,18,25.8,72.9,,,f,7,Argentina
55634,1,25,18,72.5,26,,,f,50,Germany
20578,1,25,19,29.1,66.7,,,f,49,Argentina
88746,1,25,19,36.8,77.3,,,t,100,Argentina
20578,1,25,20,29.1,66.7,36.8,77.3,t,1,Argentina
88746,1,25,20,36.8,77.3,45,71.4,t,1,Argentina
82752,1,25,21,45,71.4,,,t,100,Argentina
82752,1,25,21,45,71.4,51.2,72.3,t,101,Argentina
82752,1,25,22,51.2,72.3,64.4,49.7,t,1,Argentina
149828,1,25,24,64.4,49.7,64.3,48.2,t,101,Argentina
149828,1,25,24,64.4,49.7,,,t,100,Argentina
149828,1,25,25,64.3,48.2,59.9,40.1,t,1,Argentina
44336,0,25,29,61.4,30,69.6,9.8,t,1,Argentina
40691,1,25,31,31.1,93.9,,,f,8,Germany
149828,1,25,33,0,0,63.5,3.2,f,43,Argentina
149828,1,25,33,62.7,3.4,,,f,50,Argentina
37605,1,25,33,37.3,96.6,,,f,7,Germany
86813,0,25,35,64.8,-1.4,,,f,5,Argentina
37605,1,25,35,35.2,101.4,,,f,5,Germany
15207,1,25,47,30.9,67.6,,,f,100,Germany
15207,1,25,47,30.9,67.6,30.8,65.7,f,101,Germany
41316,1,25,48,36.9,100,30.9,67.6,f,1,Germany
15207,1,25,48,30.8,65.7,42.2,65.2,t,1,Germany
44989,1,25,49,42.2,65.2,,,t,100,Germany
44989,1,25,50,42.2,65.2,46.8,46.4,t,1,Germany
69600,1,25,53,46.8,46.4,,,t,100,Germany
69600,1,25,53,46.8,46.4,54.6,33.1,t,101,Germany
69600,1,25,54,54.6,33.1,37.7,36.7,t,1,Germany
17127,1,25,57,37.7,36.7,,,t,100,Germany
17127,1,25,58,37.7,36.7,52.8,24.1,t,1,Germany
69600,1,25,59,52.8,24.1,,,t,100,Germany
69600,1,26,0,52.8,24.1,37.4,33.3,t,1,Germany
17127,1,26,4,37.4,33.3,,,t,100,Germany
17127,1,26,4,37.4,33.3,42.6,36.3,t,101,Germany
17127,1,26,5,42.6,36.3,55.5,26.1,t,1,Germany
69600,1,26,11,55.5,26.1,57,39.1,t,101,Germany
69600,1,26,11,55.5,26.1,,,t,100,Germany
69600,1,26,12,57,39.1,55.8,68.8,t,1,Germany
40691,0,26,14,56.1,70.8,70.7,95.9,t,1,Germany
44336,1,26,16,25.5,3.7,,,f,8,Argentina
44336,0,26,17,28.9,-1.4,,,f,5,Argentina
40691,1,26,17,71.1,101.4,,,f,5,Germany
41316,1,26,23,70.1,100,57.1,95.7,f,1,Germany
40691,1,26,24,57.1,95.7,56.5,93.9,f,101,Germany
40691,1,26,24,57.1,95.7,,,f,100,Germany
40691,1,26,25,56.5,93.9,57.2,82.3,t,1,Germany
44989,1,26,27,57.2,82.3,55.2,67.9,t,101,Germany
44989,1,26,27,57.2,82.3,,,t,100,Germany
44989,1,26,28,55.2,67.9,64.2,43.3,t,1,Germany
15207,1,26,30,64.2,43.3,56.5,44.5,t,101,Germany
15207,1,26,30,64.2,43.3,,,t,100,Germany
15207,1,26,31,56.5,44.5,38.8,28.3,t,1,Germany
17127,1,26,34,38.8,28.3,38.7,27.6,t,101,Germany
17127,1,26,34,38.8,28.3,,,t,100,Germany
17127,1,26,35,38.7,27.6,52.8,4.6,t,1,Germany
69140,1,26,37,52.8,4.6,,,t,100,Germany
69140,1,26,37,52.8,4.6,43.2,11.7,t,101,Germany
69140,1,26,38,43.2,11.7,23.1,42.2,t,1,Germany
20388,1,26,41,23.1,42.2,25.4,40.7,t,101,Germany
20388,1,26,41,23.1,42.2,,,t,100,Germany
20388,1,26,42,25.4,40.7,34.1,17.3,t,1,Germany
17127,1,26,45,34.1,17.3,33.4,21.6,t,101,Germany
17127,1,26,45,34.1,17.3,,,t,100,Germany
17127,1,26,46,33.4,21.6,31.7,40.4,t,1,Germany
15207,1,26,47,31.7,40.4,,,t,100,Germany
15207,1,26,47,31.7,40.4,31.1,41.6,t,101,Germany
15207,1,26,48,31.1,41.6,44.4,62.9,t,1,Germany
44989,1,26,49,44.4,62.9,,,t,100,Germany
44989,1,26,50,44.4,62.9,34.3,59.9,t,1,Germany
40691,1,26,51,34.3,59.9,,,t,100,Germany
40691,1,26,51,34.3,59.9,33.9,58.5,t,101,Germany
40691,1,26,52,33.9,58.5,36,19.4,t,1,Germany
17127,1,26,53,36,19.4,,,t,100,Germany
17127,1,26,53,36,19.4,39.2,12.9,t,101,Germany
17127,1,26,54,39.2,12.9,35.8,37,t,1,Germany
15207,1,26,57,35.8,37,,,t,100,Germany
15207,1,26,58,35.8,37,45.1,64.6,t,1,Germany
40691,1,26,59,45.1,64.6,,,t,100,Germany
40691,1,26,59,45.1,64.6,45.3,65.5,t,101,Germany
40691,1,27,0,45.3,65.5,59.2,71.8,t,1,Germany
37605,1,27,1,59.2,71.8,,,t,100,Germany
37605,1,27,1,59.2,71.8,61.5,72.3,t,101,Germany
37605,1,27,2,61.5,72.3,53.2,76.4,t,1,Germany
40691,1,27,3,53.2,76.4,,,t,100,Germany
40691,1,27,3,53.2,76.4,53.9,75.7,t,101,Germany
40691,1,27,4,53.9,75.7,68,80.2,t,1,Germany
37605,0,27,8,76.7,81.4,85.3,69.4,t,1,Germany
149786,1,27,9,13.5,28.5,,,f,8,Argentina
149786,1,27,10,16.2,32.7,,,f,49,Argentina
149786,0,27,11,15,31.9,61.2,47.5,t,1,Argentina
17127,1,27,17,37.2,67.3,,,f,8,Germany
149828,1,27,19,0,0,,,f,43,Argentina
17127,0,27,19,31.1,77.2,,,f,61,Germany
20388,1,27,21,0,0,,,f,59,Germany
86813,1,27,22,70,-1.2,,,f,5,Argentina
20388,1,27,22,24.5,75.9,,,f,12,Germany
20388,0,27,22,30,101.2,,,f,5,Germany
82752,0,27,31,0,0,,,f,57,Argentina
41316,1,27,32,0,0,,,f,57,Germany
41316,1,27,54,30.3,100,42.3,81.5,f,1,Germany
15208,1,27,55,42.3,81.5,43,82.6,f,101,Germany
15208,1,27,55,42.3,81.5,,,f,100,Germany
15208,1,27,56,43,82.6,36.1,75.9,t,1,Germany
40691,1,27,56,36.1,75.9,,,t,100,Germany
40691,1,27,57,36.1,75.9,40.7,87.2,t,1,Germany
15208,1,27,58,40.7,87.2,,,t,100,Germany
15208,1,27,58,40.7,87.2,40.9,84.7,t,101,Germany
15208,1,27,59,40.9,84.7,37.6,66.7,t,1,Germany
40691,1,28,1,37.6,66.7,,,t,100,Germany
40691,1,28,1,37.6,66.7,41.4,63,t,101,Germany
40691,1,28,2,41.4,63,51.7,40.7,t,1,Germany
44989,0,28,4,51.7,40.7,,,f,61,Germany
20578,1,28,6,42,77.2,,,f,49,Argentina
20578,1,28,7,38.8,89.3,32,93.8,t,1,Argentina
88746,0,28,9,32.3,95.7,67.4,100,t,1,Argentina
88746,0,28,14,59,100.9,,,f,5,Argentina
44989,1,28,14,41,-0.9,,,f,5,Germany
69140,1,28,27,50.4,0,29.3,32.5,f,1,Germany
17127,1,28,27,29.3,32.5,,,f,100,Germany
17127,1,28,28,29.3,32.5,33.2,65.8,t,1,Germany
40691,1,28,28,33.2,65.8,,,t,100,Germany
